,index,method,dataset,model_name,backbone,width_mult,depth_mult,scenario,B,P,num_states,budget,acc@1,acc@5,acc1_std,acc5_std
944,1106,siw,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,30.42,66.43,,
945,1107,siw,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,19.41,51.13,,
946,1108,siw,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,23.78,61.56,,
947,1109,siw,imagenet_food,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,24.62,60.29,,
948,1110,siw,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,16.89,45.59,,
949,1111,siw,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,23.99,58.2,,
950,1112,siw,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,31.2,67.0,,
951,1113,siw,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,21.96,57.49,,
952,1114,siw,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,22.89,58.84,,
953,1115,siw,imagenet_food,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,25.17,62.03,,
954,1116,siw,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,10.72,29.2,,
955,1117,siw,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,19.0,44.99,,
956,1118,siw,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,27.1,60.73,,
957,1119,siw,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,6,11,1500000.0,12.0,33.95,,
958,1120,siw,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,10,7,1500000.0,16.54,44.06,,
959,1121,siw,imagenet_food,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,15,5,1500000.0,18.29,46.68,,
960,1122,siw,imagenet_food,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,5,5,20,3000000.0,14.1,38.32,,
961,1123,siw,imagenet_food,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,10,10,10,3000000.0,21.65,52.71,,
962,1124,siw,imagenet_food,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,25,25,4,3000000.0,29.79,64.65,,
963,1125,siw,imagenet_food,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,6,11,3000000.0,19.49,52.45,,
964,1126,siw,imagenet_food,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,10,7,3000000.0,20.1,54.18,,
965,1127,siw,imagenet_food,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,15,5,3000000.0,24.69,60.84,,
966,1128,siw,imagenet_food,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,5,5,20,6000000.0,17.17,47.14,,
967,1129,siw,imagenet_food,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,10,10,10,6000000.0,22.53,55.38,,
968,1130,siw,imagenet_food,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,25,25,4,6000000.0,30.16,66.5,,
969,1131,siw,imagenet_food,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,6,11,6000000.0,20.99,56.14,,
970,1132,siw,imagenet_food,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,10,7,6000000.0,22.65,59.87,,
971,1133,siw,imagenet_food,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,15,5,6000000.0,24.45,61.79,,
972,1134,siw,imagenet_random_0,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,12.275,30.475,0.657609306503489,0.0070710678118678
973,1135,siw,imagenet_random_0,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,20.505000000000003,40.49,0.0636396103067904,1.0182337649086268
974,1136,siw,imagenet_random_0,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,24.045,45.46,8.350931085813126,20.166685399440336
975,1137,siw,imagenet_random_0,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,11.5,30.79,5.161879502661797,15.117942981768383
976,1138,siw,imagenet_random_0,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,17.275,43.715,3.981011178080261,14.36133872589878
977,1139,siw,imagenet_random_0,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,20.435,47.545,2.7647875144394023,10.64195705685754
978,1140,siw,imagenet_random_0,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,12.91,32.28,,
979,1141,siw,imagenet_random_0,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,22.2,45.32,,
980,1142,siw,imagenet_random_0,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,34.31,67.09,,
981,1143,siw,imagenet_random_0,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,22.05,55.1,,
982,1144,siw,imagenet_random_0,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,22.8,57.48,,
983,1145,siw,imagenet_random_0,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,24.14,59.04,,
984,1146,siw,imagenet_random_0,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,21.71,49.34,,
985,1147,siw,imagenet_random_0,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,28.74,58.71,,
986,1148,siw,imagenet_random_0,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,40.9,75.48,,
987,1149,siw,imagenet_random_0,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,32.29,70.14,,
988,1150,siw,imagenet_random_0,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,33.7,71.24,,
989,1151,siw,imagenet_random_0,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,38.97,77.1,,
990,1152,siw,imagenet_random_0,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,18.36,43.68,0.0,0.0
991,1153,siw,imagenet_random_0,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,26.48,55.14,0.0,0.0
992,1154,siw,imagenet_random_0,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,38.37,72.12,0.0,0.0
993,1155,siw,imagenet_random_0,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,20.72,50.75,,
994,1156,siw,imagenet_random_0,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,25.6,60.98,,
995,1157,siw,imagenet_random_0,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,27.3,62.85,,
996,1158,siw,imagenet_random_0,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,19.56,45.52,0.0,0.0
997,1159,siw,imagenet_random_0,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,27.55,56.83,0.0,0.0
998,1160,siw,imagenet_random_0,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,39.1,73.69,0.0,0.0
999,1161,siw,imagenet_random_0,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,26.83,62.13,,
1000,1162,siw,imagenet_random_0,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,26.14,60.31,,
1001,1163,siw,imagenet_random_0,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,37.1,74.06,,
1002,1164,siw,imagenet_random_0,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,20.74,45.97,0.0,0.0
1003,1165,siw,imagenet_random_0,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,28.46,58.81,0.0,0.0
1004,1166,siw,imagenet_random_0,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,40.72,75.47,0.0,0.0
1005,1167,siw,imagenet_random_0,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,29.64,68.53,,
1006,1168,siw,imagenet_random_0,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,31.27,70.11,,
1007,1169,siw,imagenet_random_0,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,32.7,71.5,,
1008,1170,siw,imagenet_random_0,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,12.31,30.52,0.0,0.0
1009,1171,siw,imagenet_random_0,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,20.97,41.98,0.0,0.0
1010,1172,siw,imagenet_random_0,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,31.8,58.16,0.0,0.0
1011,1173,siw,imagenet_random_0,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,6,11,1500000.0,16.01,39.01,,
1012,1174,siw,imagenet_random_0,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,10,7,1500000.0,19.76,46.49,,
1013,1175,siw,imagenet_random_0,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,15,5,1500000.0,26.03,59.48,,
1014,1176,siw,imagenet_random_0,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,5,5,20,3000000.0,16.98,41.89,0.0,0.0
1015,1177,siw,imagenet_random_0,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,10,10,10,3000000.0,23.43,50.38,0.0,0.0
1016,1178,siw,imagenet_random_0,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,25,25,4,3000000.0,38.57,73.02,0.0,0.0
1017,1179,siw,imagenet_random_0,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,6,11,3000000.0,25.33,60.91,,
1018,1180,siw,imagenet_random_0,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,10,7,3000000.0,28.39,64.96,,
1019,1181,siw,imagenet_random_0,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,15,5,3000000.0,27.44,64.62,,
1020,1182,siw,imagenet_random_0,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,5,5,20,6000000.0,19.65,46.75,0.0,0.0
1021,1183,siw,imagenet_random_0,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,10,10,10,6000000.0,27.53,56.29,0.0,0.0
1022,1184,siw,imagenet_random_0,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,25,25,4,6000000.0,37.35,71.58,0.0,0.0
1023,1185,siw,imagenet_random_0,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,6,11,6000000.0,29.13,68.24,,
1024,1186,siw,imagenet_random_0,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,10,7,6000000.0,31.02,70.78,,
1025,1187,siw,imagenet_random_0,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,15,5,6000000.0,32.91,72.15,,
1026,1188,siw,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,10.753333333333332,27.826666666666668,2.072687466390756,1.2528500841414894
1027,1189,siw,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,16.580000000000002,34.54666666666667,4.07031939778686,6.397040982621054
1028,1190,siw,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,29.3,55.88666666666666,2.494153162899182,7.366989434859624
1029,1191,siw,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,12.815,34.115,1.2940054095713829,4.631549416771888
1030,1192,siw,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,15.864999999999998,35.885,6.837722574073914,20.838436841567557
1031,1193,siw,imagenet_random_1,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,20.950000000000003,46.39,4.638620484583752,13.76029796189022
1032,1194,siw,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,15.8,38.95,0.0,0.0
1033,1195,siw,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,22.5,48.58,0.0,0.0
1034,1196,siw,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,33.99,64.47,0.0,0.0
1035,1197,siw,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,18.93,48.8,,
1036,1198,siw,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,23.22,57.05,,
1037,1199,siw,imagenet_random_1,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,24.47,55.33,,
1038,1200,siw,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,22.23,50.73,0.0,0.0
1039,1201,siw,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,29.44,60.98,0.0,0.0
1040,1202,siw,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,38.86,70.82,0.0,0.0
1041,1203,siw,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,28.02,64.19,,
1042,1204,siw,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,32.9,70.14,,
1043,1205,siw,imagenet_random_1,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,33.07,69.48,,
1044,1206,siw,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,17.93,40.71,,
1045,1207,siw,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,27.75,57.96,,
1046,1208,siw,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,35.99,67.38,,
1047,1209,siw,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,25.76,58.13,,
1048,1210,siw,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,27.91,61.11,,
1049,1211,siw,imagenet_random_1,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,33.99,67.78,,
1050,1212,siw,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,20.41,47.55,,
1051,1213,siw,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,28.1,58.25,,
1052,1214,siw,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,38.73,69.49,,
1053,1215,siw,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,25.86,58.3,,
1054,1216,siw,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,28.82,63.51,,
1055,1217,siw,imagenet_random_1,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,36.43,70.01,,
1056,1218,siw,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,21.52,49.24,,
1057,1219,siw,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,29.35,60.6,,
1058,1220,siw,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,38.88,71.17,,
1059,1221,siw,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,28.2,64.17,,
1060,1222,siw,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,33.01,69.67,,
1061,1223,siw,imagenet_random_1,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,34.5,70.29,,
1062,1224,siw,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,13.79,32.06,,
1063,1225,siw,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,19.95,40.22,,
1064,1226,siw,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,31.1,56.85,,
1065,1227,siw,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,6,11,1500000.0,15.65,39.4,,
1066,1228,siw,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,10,7,1500000.0,18.36,41.99,,
1067,1229,siw,imagenet_random_1,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,15,5,1500000.0,22.24,46.63,,
1068,1230,siw,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,5,5,20,3000000.0,17.52,40.44,,
1069,1231,siw,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,10,10,10,3000000.0,23.98,50.0,,
1070,1232,siw,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,25,25,4,3000000.0,34.41,64.93,,
1071,1233,siw,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,6,11,3000000.0,22.32,54.78,,
1072,1234,siw,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,10,7,3000000.0,26.35,59.43,,
1073,1235,siw,imagenet_random_1,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,15,5,3000000.0,30.23,64.52,,
1074,1236,siw,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,5,5,20,6000000.0,20.71,46.98,,
1075,1237,siw,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,10,10,10,6000000.0,26.64,56.76,,
1076,1238,siw,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,equi,25,25,4,6000000.0,36.43,68.68,,
1077,1239,siw,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,6,11,6000000.0,23.49,58.65,,
1078,1240,siw,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,10,7,6000000.0,26.55,62.18,,
1079,1241,siw,imagenet_random_1,shufflenet_w3.0_d0.1,shufflenet,3.0,0.1,semi,40,15,5,6000000.0,31.94,69.33,,
1080,1296,slda,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,5,5,20,1500000.0,10.81988,34.17831,,
1081,1297,slda,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,10,10,10,1500000.0,6.85865,20.56706,,
1082,1298,slda,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,equi,25,25,4,1500000.0,40.89259,70.07593,,
1083,1299,slda,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,6,11,1500000.0,44.0039,73.03287,,
1084,1300,slda,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,10,7,1500000.0,44.95734,73.45419,,
1085,1301,slda,imagenet_fauna,mobilenet_w1.0_d0.2,mobilenet,1.0,0.2,semi,40,15,5,1500000.0,45.83463,73.31891,,
1086,1302,slda,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,5,5,20,3000000.0,11.20554,34.89408,,
1087,1303,slda,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,10,10,10,3000000.0,14.86678,40.29886,,
1088,1304,slda,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,equi,25,25,4,3000000.0,46.55741,74.20186,,
1089,1305,slda,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,6,11,3000000.0,55.33231,79.18373,,
1090,1306,slda,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,10,7,3000000.0,54.64846,79.11285,,
1091,1307,slda,imagenet_fauna,mobilenet_w1.4_d0.2,mobilenet,1.4,0.2,semi,40,15,5,3000000.0,55.38122,78.76909,,
1092,1308,slda,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,5,5,20,6000000.0,27.28153,56.38579,,
1093,1309,slda,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,10,10,10,6000000.0,40.68162,68.04861,,
1094,1310,slda,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,equi,25,25,4,6000000.0,51.67963,75.35926,,
1095,1311,slda,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,6,11,6000000.0,58.19898,78.12555,,
1096,1312,slda,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,10,7,6000000.0,58.31009,78.4861,,
1097,1313,slda,imagenet_fauna,mobilenet_w2.2_d0.2,mobilenet,2.2,0.2,semi,40,15,5,6000000.0,57.58576,77.65984,,
1098,1314,slda,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,5,5,20,1500000.0,12.55962,37.75185,,
1099,1315,slda,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,10,10,10,1500000.0,34.53805,65.41055,,
1100,1316,slda,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,equi,25,25,4,1500000.0,43.75926,71.98704,,
1101,1317,slda,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,6,11,1500000.0,49.09297,74.61398,,
1102,1318,slda,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,10,7,1500000.0,50.24037,76.08328,,
1103,1319,slda,imagenet_fauna,resnetBasic_w0.5_d0.5,resnetBasic,0.5,0.5,semi,40,15,5,1500000.0,51.97582,77.24522,,
1104,1320,slda,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,5,5,20,3000000.0,27.27571,57.52563,,
1105,1321,slda,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,10,10,10,3000000.0,37.02084,68.15718,,
1106,1322,slda,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,equi,25,25,4,3000000.0,42.99074,71.23334,,
1107,1323,slda,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,6,11,3000000.0,52.29398,76.99222,,
1108,1324,slda,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,10,7,3000000.0,51.98999,76.43472,,
1109,1325,slda,imagenet_fauna,resnetBasic_w0.6_d0.5,resnetBasic,0.6,0.5,semi,40,15,5,3000000.0,53.28865,76.6805,,
1110,1326,slda,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,5,5,20,6000000.0,30.96483,62.1852,,
1111,1327,slda,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,10,10,10,6000000.0,39.39418,69.17923,,
1112,1328,slda,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,equi,25,25,4,6000000.0,47.09815,73.9926,,
1113,1329,slda,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,6,11,6000000.0,54.87763,78.32697,,
1114,1330,slda,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,10,7,6000000.0,55.0185,77.86841,,
1115,1331,slda,imagenet_fauna,resnetBasic_w1.0_d0.5,resnetBasic,1.0,0.5,semi,40,15,5,6000000.0,53.60961,77.22432,,
1116,1332,slda,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,5,5,20,1500000.0,14.8629,40.48771,,
1117,1333,slda,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,10,10,10,1500000.0,26.60656,57.51288,,
1118,1334,slda,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,equi,25,25,4,1500000.0,41.56111,70.68334,,
1119,1335,slda,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,6,11,1500000.0,52.07771,77.228,,
1120,1336,slda,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,10,7,1500000.0,47.46811,74.59747,,
1121,1337,slda,imagenet_fauna,shufflenet_w1.6_d0.1,shufflenet,1.6,0.1,semi,40,15,5,1500000.0,51.18407,76.50522,,
1122,1338,slda,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,5,5,20,3000000.0,20.57356,49.67897,,
1123,1339,slda,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,10,10,10,3000000.0,39.48532,70.0151,,
1124,1340,slda,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,equi,25,25,4,3000000.0,46.01667,73.4,,
1125,1341,slda,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,6,11,3000000.0,56.29114,79.00142,,
1126,1342,slda,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,10,7,3000000.0,55.45877,78.89466,,
1127,1343,slda,imagenet_fauna,shufflenet_w2.6_d0.1,shufflenet,2.6,0.1,semi,40,15,5,3000000.0,53.90832,77.57933,,
